audio_timestamp,dx,dy,frequencies,index,mic_positions,motors_pwm,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,source_direction_deg,timestamp,topic,vbat,yaw_deg,yaw_rate_deg,z
,,,,774,,[54386. 54825. 54388. 54321.],,,,,,555401,crazyflie/motors,,,,
,0.0,0.0,,775,,,,,,,90.0,555405,geometry/pose_raw,,-0.3080439567565918,-0.045311953872442245,562.0
,0.0,0.0,,776,,,,,,,90.0,555415,geometry/pose_raw,,-0.30918148159980774,-0.484342098236084,562.0
,0.0,-1.0,,777,,,,,,,90.0,555424,geometry/pose_raw,,-0.3112204968929291,-0.14573171734809875,562.0
,0.0,0.0,,778,,,,,,,90.0,555433,geometry/pose_raw,,-0.312997967004776,0.07952950149774551,562.0
,-1.0,0.0,,779,,,,,,,90.0,555444,geometry/pose_raw,,-0.3125492036342621,0.12902265787124634,559.0
,0.0,0.0,,780,,,,,,,90.0,555454,geometry/pose_raw,,-0.31125155091285706,0.18391048908233643,559.0
,-1.0,0.0,,781,,,,,,,90.0,555465,geometry/pose_raw,,-0.31035253405570984,0.2650962471961975,559.0
,0.0,0.0,,782,,,,,,,90.0,555474,geometry/pose_raw,,-0.3092655837535858,0.28231555223464966,559.0
,0.0,0.0,,783,,,,,,,90.0,555483,geometry/pose_raw,,-0.3079274594783783,0.16556672751903534,558.0
,-1.0,0.0,,784,,,,,,,90.0,555496,geometry/pose_raw,,-0.3071107864379883,0.32034438848495483,558.0
,,,,785,,[54362. 54955. 54420. 53981.],,,,,,555501,crazyflie/motors,,,,
,0.0,0.0,,786,,,,,,,90.0,555505,geometry/pose_raw,,-0.30528953671455383,0.10884183645248413,558.0
566560489,,,"[187 203 218 250 265 281 296 328 343 359 375 390 421 437 453 468 500 515
 531 546 562 593 609 625 640 656 687 703 718 734 765 781]",787,[-0.054 -0.054  0.054 -0.054 -0.054  0.054  0.054  0.054],,32,4,"[ 1.38107359e-01  1.99200898e-01  6.74894676e-02  3.03771347e-01
 -1.96523815e-02 -5.13393998e-01 -4.65810508e-01 -3.00452065e+00
 -6.99574995e+00  9.15202808e+00  2.02411127e+00  1.12688470e+00
 -1.30679160e-01 -2.01473087e-01 -2.12859705e-01 -2.56079614e-01
 -2.53616720e-01 -1.72378018e-01 -6.01199828e-02  2.87672818e-01
  3.62078369e-01  1.31054842e+00  1.51798582e+00  1.92900133e+00
  2.11430001e+00  2.38160515e+00 -1.92064047e+00 -3.61053505e+01
  8.41159534e+00  6.11934280e+00  3.11022902e+00  2.19009542e+00
 -1.29901646e-02 -3.24787684e-02  8.24148208e-02 -1.81229915e-02
 -1.39594540e-01 -5.43879755e-02 -3.57352704e-01 -1.17352772e+00
 -1.05763763e-01  2.04494405e+00  4.26116377e-01  3.20421457e-02
 -6.16635010e-02 -1.78368360e-01 -1.22580253e-01 -1.83745772e-01
  7.85823464e-02  7.25962520e-02  7.68661723e-02  1.35034367e-01
  4.04709667e-01  8.97535563e-01  1.07284403e+00  9.40969229e-01
  1.11004448e+00  4.56348777e-01 -4.15976667e+00 -2.64290657e+01
  1.20808678e+01  5.88987446e+00  2.55546975e+00  1.45994353e+00
 -8.19264501e-02  2.40642384e-01  1.25517935e-01 -1.19844869e-01
  3.39290440e-01 -8.45486149e-02 -8.46402422e-02 -7.24008560e-01
  5.66335097e-02 -1.65937960e+00  1.28764224e+00  5.11411190e-01
  9.06729922e-02  2.39804208e-01 -1.54077351e-01 -9.45319049e-03
 -1.02332115e-01  1.48238197e-01 -7.54193291e-02  8.99616480e-02
 -1.80204496e-01 -9.69998002e-01 -1.70522010e+00 -2.10176730e+00
 -2.60018396e+00 -3.18087149e+00 -3.24566782e-01  2.00056767e+00
  4.74665565e+01 -1.30152798e+01 -5.68397045e+00 -4.08194017e+00
  2.86472261e-01  2.44415253e-01  2.97730237e-01  2.93770522e-01
  2.37257570e-01  2.40775079e-01  1.53464884e-01 -1.20364857e+00
 -1.09001436e+01  7.75194836e+00  1.60282099e+00  1.01536798e+00
  1.77464902e-01  1.32367820e-01 -1.19360648e-01  1.61315948e-02
 -2.67958362e-02 -1.60490170e-01  1.11054480e-01 -1.43509597e-01
 -7.92504475e-03  3.86408538e-01  3.46436381e-01  4.86904532e-01
  5.43993235e-01  6.93454266e-01 -4.29776478e+00 -2.14464456e-01
  1.76847708e+00 -5.66256046e-02  2.22801745e-01  1.40288308e-01]","[ 1.17998883e-01  1.41042456e-01 -6.15981743e-02  5.63487262e-02
  1.07432678e-01  4.22372445e-02 -1.48823962e-01 -4.48739290e-01
 -7.97570658e+00  6.31434727e+00  1.53257608e+00  7.68810809e-01
  2.86455870e-01 -8.65803957e-02 -8.26222450e-02 -1.65752009e-01
  6.45832866e-02 -9.00597498e-02  3.63855809e-02 -1.98182672e-01
 -3.98984313e-01 -1.01424563e+00 -1.44164193e+00 -1.90261054e+00
 -2.13257456e+00 -2.10201716e+00  5.63788831e-01  3.61044464e+01
 -8.68904686e+00 -5.81141520e+00 -3.25888062e+00 -2.04575491e+00
  2.14285254e-02  2.06546992e-01 -1.11575179e-01  1.02805682e-02
  1.17653176e-01 -2.05934346e-01  1.62833557e-01 -1.62841976e-01
  4.14148510e-01 -1.80276489e+00  1.35518539e+00  3.12914371e-01
  4.06127721e-01  8.35573301e-03 -3.42538133e-02 -1.75403431e-03
 -1.08607290e-02  1.63041484e-02  1.36762828e-01  4.10066992e-01
  6.56755567e-01  1.20236659e+00  1.70972025e+00  1.88426518e+00
  1.67375743e+00  6.92395568e-01 -4.68938065e+00 -4.72007065e+01
  2.31787453e+01  9.76039696e+00  3.46775675e+00  1.97838449e+00
 -3.50897431e-01 -5.24130464e-02 -1.77942961e-01  1.02208018e-01
  3.58371466e-01  5.45017600e-01  6.37539506e-01  3.30371189e+00
 -6.16237879e-01 -6.71543932e+00 -3.68385553e-01 -2.04200894e-01
  3.95653725e-01  3.26350361e-01  3.51495504e-01  2.25368232e-01
  1.43908858e-01  6.00006357e-02 -1.47420689e-01 -1.03622496e-01
  9.13130939e-02  3.98689538e-01  7.26072967e-01  9.53209996e-01
  1.21825719e+00  1.24265325e+00 -4.27103639e-01 -1.71380615e+00
 -1.85268478e+01  6.03143024e+00  2.11458015e+00  1.69897842e+00
 -2.27875680e-01 -9.09538269e-02  2.59680487e-03 -3.42759192e-01
 -9.05159265e-02 -1.54551119e-01 -2.70995080e-01  1.62348405e-01
  3.38161325e+00 -2.58162999e+00  2.10542232e-01  1.26079649e-01
  3.27617787e-02  1.18931502e-01 -2.02033613e-02  8.19283128e-02
 -1.66917473e-01 -2.47233853e-01 -1.28710896e-01  1.65442243e-01
  5.70994794e-01  1.88852346e+00  2.87611055e+00  3.72525215e+00
  4.90754128e+00  6.31614351e+00 -5.27639694e+01  6.37851715e+00
  4.70422554e+00  3.47309685e+00  2.57091141e+00  2.03879905e+00]",,555512,audio/signals_f,,,,
,-1.0,-1.0,,788,,,,,,,90.0,555513,geometry/pose_raw,,-0.30613982677459717,-0.12446875125169754,558.0
,0.0,0.0,,789,,,,,,,90.0,555525,geometry/pose_raw,,-0.3071744740009308,-0.1360284835100174,558.0
,0.0,0.0,,790,,,,,,,90.0,555533,geometry/pose_raw,,-0.308851033449173,0.008338104002177715,558.0
,-1.0,0.0,,791,,,,,,,90.0,555544,geometry/pose_raw,,-0.30909064412117004,-0.029559968039393425,558.0
,0.0,0.0,,792,,,,,,,90.0,555554,geometry/pose_raw,,-0.30846095085144043,0.3149092197418213,558.0
,0.0,-1.0,,793,,,,,,,90.0,555563,geometry/pose_raw,,-0.3061278760433197,0.40310412645339966,558.0
,0.0,0.0,,794,,,,,,,90.0,555575,geometry/pose_raw,,-0.3021692633628845,0.5409194231033325,558.0
,-1.0,0.0,,795,,,,,,,90.0,555586,geometry/pose_raw,,-0.29689815640449524,0.5243215560913086,558.0
,0.0,0.0,,796,,,,,,,90.0,555593,geometry/pose_raw,,-0.29093435406684875,0.5942944288253784,558.0
,,,,797,,[54617. 55098. 54707. 53796.],,,,,,555601,crazyflie/motors,,,,
,0.0,0.0,,798,,,,,,,90.0,555604,geometry/pose_raw,,-0.28359171748161316,0.7687430381774902,558.0
,0.0,0.0,,799,,,,,,,90.0,555614,geometry/pose_raw,,-0.2757016122341156,0.7420864105224609,558.0
,0.0,0.0,,800,,,,,,,90.0,555623,geometry/pose_raw,,-0.26888585090637207,0.6376000046730042,557.0
566623830,,,"[187 203 218 250 265 281 296 328 343 359 375 390 421 437 453 468 500 515
 531 546 562 593 609 625 640 656 687 703 718 734 765 781]",801,[-0.054 -0.054  0.054 -0.054 -0.054  0.054  0.054  0.054],,32,4,"[-3.76733869e-01 -9.73546803e-02 -3.21588129e-01 -3.12260449e-01
  1.35259002e-01  6.12824142e-01  1.25515544e+00  3.62516880e+00
  7.84630537e+00 -1.26125956e+01 -2.65632820e+00 -8.79815161e-01
  1.11570254e-01  3.87855798e-01  5.15668690e-01  5.89259863e-01
  1.51428029e-01  2.65136093e-01 -3.67334709e-02 -5.63287586e-02
 -8.71007293e-02  2.69061923e-02  1.10470593e-01 -9.93227214e-02
 -1.73620880e-03 -1.50982067e-01 -6.68813348e-01  1.17824960e+00
  5.47033548e-01 -9.34427977e-03 -1.86173826e-01 -2.35145450e-01
 -3.23858559e-01  4.27963324e-02  9.34624672e-02  2.99332943e-02
  1.86858669e-01  1.23746805e-01  1.58943057e-01  6.72118783e-01
  1.98242211e+00 -3.43683100e+00 -2.46443078e-01  1.86755776e-01
  7.49321505e-02  1.25113130e-01  2.63115078e-01 -4.97867242e-02
  1.89137891e-01  2.43062794e-01  2.54708380e-01  3.16178262e-01
  6.60316467e-01  1.37524128e+00  1.65796018e+00  1.63630056e+00
  1.34919322e+00  8.31514657e-01 -4.46338797e+00 -4.14076500e+01
  1.73856182e+01  9.18053436e+00  3.61422873e+00  2.19622684e+00
 -4.33503464e-02 -1.63153231e-01  1.70914441e-01  1.42018914e-01
  1.23112738e-01 -4.09694910e-02 -1.12922654e-01 -3.09909254e-01
 -1.82980311e+00  9.02899623e-01  8.26091707e-01  3.22012961e-01
  1.84486151e-01 -1.56550724e-02 -1.91978127e-01 -4.71346602e-02
 -5.78364991e-02 -8.23927671e-02 -9.22651142e-02 -7.42470205e-04
 -1.22022014e-02 -3.13626468e-01 -3.19193244e-01 -6.43922329e-01
 -8.90246212e-01 -8.59952152e-01  7.86356390e-01 -1.92668468e-01
  1.48126965e+01 -5.68087101e+00 -1.31488860e+00 -1.10013783e+00
  9.48275328e-02 -1.53713003e-02  1.41657412e-01  1.63661733e-01
  3.59929234e-01  6.48895860e-01  8.95184219e-01  1.71219087e+00
 -3.86108232e+00 -2.77040792e+00 -3.17627102e-01  2.34528422e-01
  3.92689586e-01  3.88352931e-01  1.95284352e-01  1.30371898e-01
 -4.80751358e-02  1.15718372e-01 -7.02544078e-02  3.25343162e-02
  2.60078669e-01  3.52437794e-01  5.93162656e-01  4.77922618e-01
  6.99631929e-01  9.13096607e-01 -1.28437490e+01  3.82547760e+00
  3.30375624e+00  3.24341625e-01  1.76566750e-01  2.57154584e-01]","[-2.04691529e-01 -8.69276002e-03 -8.17764699e-02 -8.36561322e-02
  1.01666480e-01  3.14053118e-01  3.35106522e-01  1.21308196e+00
 -1.37092948e+00 -1.20960271e+00 -2.99206853e-01  3.73385325e-02
 -9.08941329e-02  2.55845726e-01  1.40398204e-01 -4.53217886e-02
  1.02960765e-01  1.44637316e-01  1.37238195e-02 -2.12747246e-01
 -6.13035202e-01 -1.65050411e+00 -2.35300350e+00 -2.63242173e+00
 -3.03329086e+00 -2.89621902e+00  9.84358668e-01  5.28425064e+01
 -1.22427311e+01 -9.51826286e+00 -4.58610582e+00 -3.15364027e+00
 -3.12460333e-01 -3.38566720e-01 -7.81796873e-02 -4.00671773e-02
 -1.04477003e-01 -2.33003162e-02 -1.16857320e-01  1.04853845e+00
  2.14638996e+00 -2.44686508e+00 -3.75355124e-01 -3.24665636e-01
  8.19639340e-02 -9.48658362e-02  6.10247403e-02  9.35145989e-02
  3.80913690e-02 -1.24915436e-01 -1.35398120e-01 -3.42000127e-01
 -5.01285076e-01 -1.15214193e+00 -1.20932889e+00 -1.67068052e+00
 -1.66435230e+00 -9.81329322e-01  5.44234657e+00  3.74936752e+01
 -1.81703072e+01 -7.69139147e+00 -2.97749758e+00 -1.62213707e+00
  6.31063730e-02  1.02535285e-01 -3.31674889e-02  2.98541218e-01
  7.76991025e-02 -8.33435804e-02 -2.40102559e-02 -4.74084854e-01
 -5.70470715e+00  3.40111971e+00  2.34950018e+00  3.88993144e-01
  7.43444115e-02  2.27819365e-02 -7.14836195e-02  3.01494822e-02
 -1.20301075e-01 -1.63788199e-01 -7.77825490e-02 -1.04066394e-02
  4.33295578e-01  1.10226893e+00  1.72464085e+00  2.18550253e+00
  2.46841025e+00  2.65764737e+00 -6.32235467e-01 -4.11540604e+00
 -4.75817871e+01  1.60111961e+01  5.88508511e+00  4.22529030e+00
  1.75301805e-02 -1.54195920e-01  9.41492170e-02 -1.11495771e-01
 -8.74991864e-02 -1.82394445e-01 -4.03423369e-01  2.23374039e-01
  3.33449936e+00 -2.24488878e+00  2.49529809e-01 -8.55100155e-02
 -1.44546162e-02 -1.38428777e-01 -5.85781410e-02 -2.09033906e-01
 -3.32043692e-02 -8.94056857e-02  7.45042264e-02  4.04395878e-01
  8.78214478e-01  2.13752556e+00  3.01732302e+00  3.66560745e+00
  4.17326880e+00  4.10683298e+00 -5.20523911e+01  7.29662037e+00
  5.99365759e+00  5.26492882e+00  2.90137959e+00  2.08129883e+00]",,555627,audio/signals_f,,,,
,0.0,0.0,,802,,,,,,,90.0,555633,geometry/pose_raw,,-0.2623458206653595,0.4328327178955078,557.0
,0.0,0.0,,803,,,,,,,90.0,555643,geometry/pose_raw,,-0.25754252076148987,0.6999266743659973,557.0
,-2.0,0.0,,804,,,,,,,90.0,555654,geometry/pose_raw,,-0.25144022703170776,0.9652391076087952,557.0
,1.0,0.0,,805,,,,,,,90.0,555663,geometry/pose_raw,,-0.24110230803489685,0.7075230479240417,552.0
,-1.0,0.0,,806,,,,,,,90.0,555676,geometry/pose_raw,,-0.23348480463027954,0.9951786994934082,552.0
,1.0,0.0,,807,,,,,,,90.0,555683,geometry/pose_raw,,-0.22495056688785553,0.8046514391899109,552.0
,1.0,0.0,,808,,,,,,,90.0,555693,geometry/pose_raw,,-0.21790292859077454,0.6343019604682922,552.0
,,,,809,,[55306. 55326. 54687. 54225.],,,,,,555701,crazyflie/motors,,,,
,-2.0,0.0,,810,,,,,,,90.0,555703,geometry/pose_raw,,-0.21085327863693237,0.7493547201156616,552.0
,0.0,0.0,,811,,,,,,,90.0,555714,geometry/pose_raw,,-0.20397955179214478,0.7298530340194702,555.0
,0.0,0.0,,812,,,,,,,90.0,555723,geometry/pose_raw,,-0.19648560881614685,0.8950586915016174,555.0
,0.0,0.0,,813,,,,,,,90.0,555734,geometry/pose_raw,,-0.1874418556690216,1.0984946489334106,555.0
,0.0,-1.0,,814,,,,,,,90.0,555745,geometry/pose_raw,,-0.17639409005641937,0.8803117871284485,555.0
566750518,,,"[187 203 218 250 265 281 296 328 343 359 375 390 421 437 453 468 500 515
 531 546 562 593 609 625 640 656 687 703 718 734 765 781]",815,[-0.054 -0.054  0.054 -0.054 -0.054  0.054  0.054  0.054],,32,4,"[ 1.81159094e-01 -1.85337365e-01 -3.05713773e-01 -5.15038729e-01
  3.28944623e-01  3.42576295e-01  1.09138417e+00  3.29039645e+00
  6.11281919e+00 -1.02732334e+01 -2.60760069e+00 -9.36511815e-01
  5.58704399e-02  3.06579858e-01  5.99773109e-01  3.08371067e-01
  3.24796319e-01  1.00596026e-01  6.90880790e-02 -2.51208507e-02
 -5.21033943e-01 -1.42328084e+00 -1.92648029e+00 -2.84759641e+00
 -3.54325867e+00 -3.96409631e+00 -3.99713492e+00  5.31159248e+01
 -6.87677097e+00 -6.68223906e+00 -4.36595011e+00 -3.00670385e+00
 -2.60123610e-02 -2.16385946e-01  7.95352682e-02  1.68169215e-02
 -1.49037868e-01  3.44441384e-01  1.49756018e-02  6.34725571e-01
  1.93306184e+00 -3.36197209e+00 -1.27261609e-01 -2.26969630e-01
  3.85038322e-03  6.82333335e-02 -3.83522063e-02 -5.90416491e-02
  1.08016886e-01  8.98900330e-02 -1.71287730e-01 -2.33772814e-01
 -7.24849641e-01 -1.57611406e+00 -2.33768177e+00 -2.57600641e+00
 -2.48971891e+00 -1.78000200e+00  6.41447783e+00  5.25130043e+01
 -2.15701542e+01 -1.01858206e+01 -4.25404119e+00 -2.66136837e+00
 -6.75176308e-02 -2.86469817e-01  2.52378434e-02 -4.80943546e-02
  1.03936806e-01  1.17563784e-01 -1.91356972e-01 -1.03355229e-01
 -2.10102391e+00  1.76634252e+00  1.04217637e+00  1.19834863e-01
 -6.52521998e-02 -1.10016920e-01 -3.46038938e-02 -1.66686952e-01
 -9.41166058e-02 -1.30372465e-01 -8.07420611e-02 -5.30464277e-02
 -8.40695128e-02  5.62255859e-01  1.16947389e+00  2.04627728e+00
  2.65020275e+00  3.55697799e+00  6.16610718e+00  4.01357174e+00
 -4.84944954e+01  4.85932970e+00  4.26138592e+00  3.73514080e+00
 -3.32034975e-02  1.55556291e-01 -2.37262268e-02  3.89507473e-01
  4.35166031e-01  6.15772486e-01  9.24179196e-01  1.46439040e+00
 -3.50683427e+00 -4.34253550e+00  3.34707052e-01  4.91519272e-01
  3.99101317e-01  3.92693371e-01  2.70195633e-01  1.91659912e-01
  7.11892396e-02 -3.08567844e-03 -2.58442998e-01 -5.79917245e-02
  1.74485639e-01  8.82898927e-01  1.08698475e+00  1.27312028e+00
  1.92389512e+00  2.65590978e+00 -2.17637539e+01  1.47721255e+00
  1.52606058e+00  1.81915069e+00  1.00313199e+00  8.65886569e-01]","[-3.69747281e-02 -5.32828942e-02  4.58415523e-02  4.65224564e-01
 -7.78903216e-02  6.92320317e-02 -2.01846927e-01 -1.43891621e+00
 -9.11466599e+00  7.95452976e+00  2.19230342e+00  1.02045166e+00
  1.12436831e-01 -6.30039498e-02 -4.47444022e-02 -3.09992135e-01
 -1.71366662e-01 -1.10706680e-01 -1.24679074e-01 -6.34364933e-02
 -1.53660208e-01 -2.96171606e-01 -4.78412241e-01 -7.36230969e-01
 -1.07974267e+00 -1.24264514e+00 -1.74553704e+00  1.68194637e+01
 -3.05699825e+00 -2.29124832e+00 -1.18866539e+00 -6.82260156e-01
  1.40490144e-01 -2.38119587e-02 -7.07784435e-03  4.12511192e-02
 -1.78148776e-01 -6.99022133e-03 -6.83217049e-02  2.63096631e-01
  1.63215017e+00 -1.85738355e-01 -3.06299210e-01 -3.31156611e-01
 -1.98887035e-01  1.31795451e-01  3.40954624e-02 -1.00892767e-01
  1.49574690e-02  6.85432926e-02 -1.56656742e-01  1.59560174e-01
  1.94401592e-01  2.60731012e-01  5.40101886e-01  5.49115241e-01
  2.03893289e-01  1.70405403e-01  4.68534142e-01 -1.63127842e+01
  7.94723272e+00  2.93356180e+00  1.01208329e+00  5.33192635e-01
  1.65667851e-04 -1.98717892e-01 -1.23675406e-01  8.04013535e-02
  2.85441905e-01  2.85560429e-01  6.75412893e-01  1.49335802e+00
 -1.87814546e+00 -1.57472873e+00 -4.73217785e-01  2.20559705e-02
  8.83378685e-02  1.24312133e-01  2.61014760e-01  1.63247064e-01
  1.35960858e-02 -1.38764195e-02  9.59792361e-03  3.63086201e-02
  1.16863772e-01  1.70940056e-01  4.59635139e-01  8.12109888e-01
  1.29914403e+00  1.40291071e+00  2.19406933e-01  1.62239158e+00
 -1.75534668e+01  2.04950237e+00  1.67738748e+00  1.38456881e+00
 -1.59543455e-01 -2.70201743e-01 -1.32570267e-01 -1.84563339e-01
 -1.17624566e-01 -3.65905792e-01 -2.10023709e-02 -6.68484420e-02
  3.53273511e+00 -1.46985054e+00  1.07401334e-01 -1.40980214e-01
 -1.01116560e-01 -1.19933829e-01 -1.53419882e-01 -6.05798103e-02
 -2.33871564e-01 -2.55446494e-01 -1.61087334e-01  6.02823794e-02
  7.81127095e-01  1.80010045e+00  2.86926579e+00  3.95223522e+00
  5.05984402e+00  6.50895786e+00 -4.77280083e+01  2.40290356e+00
  3.47249329e-01  3.82376957e+00  2.95144272e+00  1.92873776e+00]",,555747,audio/signals_f,,,,
,-1.0,0.0,,816,,,,,,,90.0,555754,geometry/pose_raw,,-0.16583850979804993,1.0877293348312378,553.0
,0.0,0.0,,817,,,,,,,90.0,555766,geometry/pose_raw,,-0.15632876753807068,0.9765219688415527,553.0
,-1.0,0.0,,818,,,,,,,90.0,555774,geometry/pose_raw,,-0.14564268290996552,0.999914824962616,553.0
,-1.0,0.0,,819,,,,,,,90.0,555782,geometry/pose_raw,,-0.1348886936903,0.7998480796813965,553.0
,0.0,0.0,,820,,,,,,,90.0,555793,geometry/pose_raw,,-0.1280043125152588,0.6208136677742004,552.0
,,,,821,,[54678. 55255. 55211. 54153.],,,,,,555802,crazyflie/motors,,,,
,0.0,0.0,,822,,,,,,,90.0,555807,geometry/pose_raw,,-0.1220964714884758,0.8080042004585266,552.0
,1.0,0.0,,823,,,,,,,90.0,555812,geometry/pose_raw,,-0.11508165299892426,0.9581084251403809,552.0
,-1.0,0.0,,824,,,,,,,90.0,555825,geometry/pose_raw,,-0.10605210810899734,0.761816143989563,552.0
,1.0,-1.0,,825,,,,,,,90.0,555833,geometry/pose_raw,,-0.09730275720357895,1.067885160446167,552.0
,-1.0,0.0,,826,,,,,,,90.0,555842,geometry/pose_raw,,-0.08666623383760452,0.9998828172683716,551.0
,1.0,-1.0,,827,,,,,,,90.0,555852,geometry/pose_raw,,-0.07553482800722122,1.2430678606033325,551.0
566877204,,,"[187 203 218 250 265 281 296 328 343 359 375 390 421 437 453 468 500 515
 531 546 562 593 609 625 640 656 687 703 718 734 765 781]",828,[-0.054 -0.054  0.054 -0.054 -0.054  0.054  0.054  0.054],,32,4,"[-9.66712460e-02  3.50383744e-02 -3.35148335e-01 -1.55015606e-02
  8.12726393e-02  3.47127020e-01  2.59474397e-01  1.58019602e+00
  4.33809471e+00 -6.09617519e+00 -1.08412588e+00 -6.17079973e-01
  2.81390071e-01 -6.01643324e-02  8.65873024e-02  1.93829611e-01
  1.94060996e-01  1.54255241e-01  8.30429792e-02 -8.78376365e-02
 -2.15356663e-01 -1.43735015e+00 -2.07715464e+00 -2.91931701e+00
 -3.77905774e+00 -4.20643997e+00 -4.07510233e+00  5.31705589e+01
 -6.94088268e+00 -6.34896326e+00 -4.01722860e+00 -3.17372751e+00
  1.18421458e-01  2.35941991e-01 -2.44310260e-01  5.08758947e-02
  2.90047646e-01  7.70037472e-02  2.43209541e-01  1.24935552e-01
  1.37532771e+00 -3.49215603e+00  5.69081903e-01  1.10504605e-01
  3.17807227e-01  6.21521994e-02 -9.55324806e-03  1.88746810e-01
  1.42985731e-01 -8.48090276e-02  1.37297779e-01  3.39242041e-01
  6.99677825e-01  1.11086977e+00  1.31812108e+00  1.49115634e+00
  1.26258624e+00  5.94397426e-01 -5.87882710e+00 -3.14843864e+01
  1.46147280e+01  7.11443520e+00  2.99293971e+00  1.67372739e+00
 -7.92011544e-02  4.33113202e-02  1.40175432e-01 -1.84229240e-01
  2.08665445e-01 -1.08549651e-02 -6.31707683e-02  5.31598926e-04
  2.76359916e+00 -1.66140580e+00 -1.23310328e+00 -3.63693595e-01
  1.23397082e-01 -5.30493297e-02  1.02814615e-01 -7.77767301e-02
  1.18945301e-01 -9.48012024e-02 -5.83676174e-02 -6.14252761e-02
 -2.94348300e-01  6.89616680e-01  1.35122871e+00  2.05399060e+00
  2.77879477e+00  3.31299067e+00  7.12942123e+00  2.30690384e+00
 -4.92964859e+01  5.47952604e+00  4.48839474e+00  3.76919127e+00
 -5.71186006e-01 -8.47895816e-02  7.25129321e-02  4.52878475e-01
  6.84736550e-01  7.17016518e-01  1.21526468e+00  1.52249312e+00
 -4.78249216e+00 -5.07596874e+00  5.81368804e-01  5.00849783e-01
  7.18798459e-01  5.29805958e-01  4.92613196e-01  2.13607967e-01
  1.84392840e-01 -3.95907164e-02  1.46657713e-02 -1.40686467e-01
 -1.59323186e-01 -7.33715236e-01 -1.27750540e+00 -1.81946921e+00
 -2.11492753e+00 -2.85267472e+00  2.07223949e+01  1.81043673e+00
 -4.51430225e+00 -1.76868212e+00 -1.06498802e+00 -7.97004104e-01]","[-2.33721942e-01  1.40668541e-01  2.62963980e-01  1.62508562e-01
  4.03783798e-01  6.92942068e-02 -3.83986443e-01 -2.16667891e+00
 -1.21577473e+01  1.05055113e+01  2.81314707e+00  1.32437038e+00
  2.82701164e-01 -1.05459921e-01 -1.27161235e-01 -2.94998765e-01
 -1.03882700e-01 -2.70716459e-01 -1.59129247e-01  9.53208357e-02
  1.25645757e-01  5.65340638e-01  7.32788682e-01  9.67090070e-01
  1.13496685e+00  1.30110073e+00 -1.56890130e+00 -1.29345503e+01
  9.84103799e-01  2.05403948e+00  1.33402729e+00  1.01823235e+00
 -1.52502239e-01 -3.43572319e-01  8.71478468e-02  4.47785482e-02
 -1.10609144e-01 -1.07001416e-01 -1.45871192e-01  2.86129303e-02
  1.79260349e+00 -2.21356571e-01 -4.11297679e-01 -1.76854819e-01
 -4.97949459e-02  1.27997696e-01 -1.25707760e-01 -6.81521520e-02
  4.62699048e-02  1.29760459e-01  2.84678973e-02  3.17292571e-01
  4.96012151e-01  1.19691277e+00  1.52051449e+00  1.55194139e+00
  1.29040575e+00  6.94713831e-01 -3.42006087e+00 -4.05868301e+01
  2.04485283e+01  7.73073435e+00  2.91012478e+00  1.57627022e+00
 -1.51958108e-01  1.42994523e-01 -4.09593314e-01 -8.34001452e-02
  7.50903934e-02  6.74746394e-01  8.86259019e-01  2.50585365e+00
 -9.63541508e-01 -3.35189581e+00 -1.47884202e+00 -2.42722720e-01
  1.68705940e-01  9.82472152e-02  2.27132559e-01  3.25142443e-01
  1.58027291e-01  7.37450086e-04 -3.80088668e-03  9.14693028e-02
 -9.36121792e-02 -1.78490102e-01 -3.74489427e-01 -6.04160607e-01
 -9.22851562e-01 -9.30502117e-01 -1.87580490e+00 -9.41654921e-01
  1.55123281e+01 -2.50343585e+00 -1.56686330e+00 -1.13566685e+00
 -1.80040702e-01 -2.30056077e-01 -1.00680836e-01 -1.76102035e-02
  2.89261758e-01 -1.10994563e-01 -5.31509109e-02 -3.78025591e-01
  9.16083455e-01 -8.22213590e-01 -1.07909534e-02  2.12973535e-01
  1.32831022e-01  1.64012671e-01 -1.44613788e-01 -2.11821422e-02
 -9.51161012e-02 -8.08656439e-02 -1.47103041e-01 -1.24365404e-01
  4.28598285e-01  1.88741493e+00  2.86671972e+00  3.75693393e+00
  4.77614880e+00  6.35691023e+00 -4.84084358e+01  3.17106295e+00
  1.75589335e+00  3.59333420e+00  2.60376358e+00  2.00420928e+00]",,555861,audio/signals_f,,,,
,0.0,0.0,,829,,,,,,,90.0,555863,geometry/pose_raw,,-0.06347543001174927,1.30608069896698,551.0
,0.0,0.0,,830,,,,,,,90.0,555874,geometry/pose_raw,,-0.050064340233802795,0.9661502838134766,551.0
,-1.0,0.0,,831,,,,,,,90.0,555884,geometry/pose_raw,,-0.037802163511514664,1.0266450643539429,555.0
,0.0,0.0,,832,,,,,,,90.0,555893,geometry/pose_raw,,-0.02515116147696972,0.893964409828186,555.0
,,,,833,,[55315. 54721. 54317. 54002.],,,,,,555902,crazyflie/motors,,,,
,0.0,0.0,,834,,,,,,,90.0,555903,geometry/pose_raw,,-0.015759965404868126,0.9605329036712646,555.0
,0.0,0.0,,835,,,,,,,90.0,555913,geometry/pose_raw,,-0.005538520403206348,0.9034919738769531,555.0
