Timestamp,controller.yaw,gyro.z,mag.z,stabilizer.yaw,stateEstimate.yaw
75793,-69.59756469726562,0.1519431620836258,0.0,-69.59756469726562,-69.59756469726562
75803,-69.53197479248047,-0.017893081530928612,0.0,-69.53197479248047,-69.53197479248047
75813,-69.4668960571289,0.004367944784462452,0.0,-69.4668960571289,-69.4668960571289
75823,-69.36080932617188,-0.16938281059265137,0.0,-69.36080932617188,-69.36080932617188
75833,-69.2624282836914,-0.011494453065097332,0.0,-69.2624282836914,-69.2624282836914
75843,-69.23667907714844,0.2395084649324417,0.0,-69.23667907714844,-69.23667907714844
75853,-69.15255737304688,-0.004087505862116814,0.0,-69.15255737304688,-69.15255737304688
75863,-69.07632446289062,0.04491323605179787,0.0,-69.07632446289062,-69.07632446289062
75873,-69.00663757324219,-0.16493889689445496,0.0,-69.00663757324219,-69.00663757324219
75883,-68.98841857910156,-0.023688653483986855,0.0,-68.98841857910156,-68.98841857910156
75893,-68.89314270019531,0.022235345095396042,0.0,-68.89314270019531,-68.89314270019531
75903,-68.86007690429688,-0.3291497230529785,0.0,-68.86007690429688,-68.86007690429688
75913,-68.7535171508789,0.15164493024349213,0.0,-68.7535171508789,-68.7535171508789
75923,-68.69827270507812,-0.18490879237651825,0.0,-68.69827270507812,-68.69827270507812
75933,-68.6786880493164,0.1602458655834198,0.0,-68.6786880493164,-68.6786880493164
75943,-68.61306762695312,0.1953023076057434,0.0,-68.61306762695312,-68.61306762695312
75953,-68.51485443115234,-0.390789657831192,0.0,-68.51485443115234,-68.51485443115234
75963,-68.45030975341797,-0.8985778093338013,0.0,-68.45030975341797,-68.45030975341797
75973,-68.41095733642578,1.3699623346328735,0.0,-68.41095733642578,-68.41095733642578
75983,-68.30168151855469,0.5000808835029602,0.0,-68.30168151855469,-68.30168151855469
75993,-68.27559661865234,-2.3112199306488037,0.0,-68.27559661865234,-68.27559661865234
76003,-68.22855377197266,0.8214570879936218,0.0,-68.22855377197266,-68.22855377197266
76013,-68.16858673095703,1.1840554475784302,0.0,-68.16858673095703,-68.16858673095703
76023,-68.09197235107422,-1.235768437385559,0.0,-68.09197235107422,-68.09197235107422
76033,-67.92718505859375,0.7480984330177307,0.0,-67.92718505859375,-67.92718505859375
76043,-67.9139633178711,0.2498096078634262,0.0,-67.9139633178711,-67.9139633178711
76053,-67.82084655761719,-0.7080418467521667,0.0,-67.82084655761719,-67.82084655761719
76063,-67.77044677734375,-0.10752219706773758,0.0,-67.77044677734375,-67.77044677734375
76073,-67.69292449951172,0.365852028131485,0.0,-67.69292449951172,-67.69292449951172
76083,-67.68021392822266,-0.35626477003097534,0.0,-67.68021392822266,-67.68021392822266
76093,-67.56702423095703,-0.10542648285627365,0.0,-67.56702423095703,-67.56702423095703
76103,-67.56275939941406,-0.2566673159599304,0.0,-67.56275939941406,-67.56275939941406
76113,-67.44527435302734,0.7871623635292053,0.0,-67.44527435302734,-67.44527435302734
76123,-67.43866729736328,-0.38958269357681274,0.0,-67.43866729736328,-67.43866729736328
76133,-67.36592864990234,-0.020514225587248802,0.0,-67.36592864990234,-67.36592864990234
76143,-67.2557144165039,-0.32164737582206726,0.0,-67.2557144165039,-67.2557144165039
76153,-67.18174743652344,0.01341075636446476,0.0,-67.18174743652344,-67.18174743652344
76163,-67.16719055175781,-0.056289710104465485,0.0,-67.16719055175781,-67.16719055175781
76173,-67.13182830810547,0.06074684485793114,0.0,-67.13182830810547,-67.13182830810547
76183,-67.02774047851562,0.03096354939043522,0.0,-67.02774047851562,-67.02774047851562
76193,-67.00508117675781,0.0517401285469532,0.0,-67.00508117675781,-67.00508117675781
76203,-66.88604736328125,0.3255959153175354,0.0,-66.88604736328125,-66.88604736328125
